,entry_strategies,exit_strategies,profit_mean,profit_min,profit_max
1620,"PVO Entry, MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-2.659340659340659,-122.0,92.0
1889,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-2.67032967032967,-108.0,0.0
1896,"PVO Entry, TSI Entry, Keltner Entry","MACD Exit, Bollinger Exit",-2.67032967032967,-108.0,0.0
1886,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-2.67032967032967,-108.0,0.0
1703,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, TSI Exit",-2.67032967032967,-120.0,109.0
609,"Force Entry, TSI Entry, Keltner Entry",TSI Exit,-2.681318681318681,-139.0,140.0
1653,"PVO Entry, RSI Entry","Force Exit, RSI Exit",-2.7142857142857144,-115.0,282.0
292,"Force Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-2.7472527472527473,-127.0,359.0
326,"Force Entry, MACD Entry, Keltner Entry","RSI Exit, Keltner Exit",-2.7472527472527473,-127.0,359.0
1085,"MFI Entry, RSI Entry","Force Exit, Keltner Exit",-2.78021978021978,-110.0,285.0
1976,"RSI Entry, Bollinger Entry",Force Exit,-2.791208791208791,-262.0,110.0
1157,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-2.8241758241758244,-108.0,0.0
1789,"PVO Entry, TSI Entry","Force Exit, Bollinger Exit",-2.857142857142857,-113.0,208.0
1925,"PVO Entry, TSI Entry, Keltner Entry",TSI Exit,-2.879120879120879,-62.0,23.0
709,"MACD Entry, Bollinger Entry","Force Exit, Keltner Exit",-2.912087912087912,-212.0,202.0
850,"MFI Entry, Bollinger Entry","Force Exit, Keltner Exit",-2.923076923076923,-158.0,316.0
1266,"MFI Entry, TSI Entry","RSI Exit, Keltner Exit",-2.978021978021978,-117.0,0.0
1232,"MFI Entry, TSI Entry","Force Exit, RSI Exit, Keltner Exit",-2.978021978021978,-117.0,0.0
1230,"MFI Entry, TSI Entry","Force Exit, RSI Exit",-2.978021978021978,-117.0,0.0
22,Bollinger Entry,"MFI Exit, MACD Exit, Keltner Exit",-3.0,-396.0,688.0
1363,"MFI Entry, TSI Entry, Keltner Entry","TSI Exit, Keltner Exit",-3.065934065934066,-117.0,0.0
1131,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",-3.10989010989011,-108.0,0.0
2021,"RSI Entry, Bollinger Entry","TSI Exit, Keltner Exit",-3.1538461538461537,-305.0,225.0
1668,"PVO Entry, RSI Entry","MFI Exit, MACD Exit, Keltner Exit",-3.1758241758241756,-115.0,155.0
1042,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit",-3.197802197802198,-124.0,255.0
937,"MFI Entry, Keltner Entry","RSI Exit, Keltner Exit",-3.230769230769231,-125.0,262.0
1255,"MFI Entry, TSI Entry","PVO Exit, MACD Exit",-3.241758241758242,-117.0,0.0
1261,"MFI Entry, TSI Entry","PVO Exit, TSI Exit",-3.241758241758242,-117.0,0.0
1252,"MFI Entry, TSI Entry",PVO Exit,-3.241758241758242,-117.0,0.0
567,"Force Entry, TSI Entry, Keltner Entry","Force Exit, Bollinger Exit",-3.2747252747252746,-126.0,66.0
1269,"MFI Entry, TSI Entry","TSI Exit, Keltner Exit",-3.2857142857142856,-117.0,0.0
1229,"MFI Entry, TSI Entry","Force Exit, MACD Exit, Keltner Exit",-3.3516483516483517,-117.0,20.0
722,"MACD Entry, Bollinger Entry","MACD Exit, Keltner Exit",-3.3956043956043955,-206.0,8.0
2192,"TSI Entry, Keltner Entry",PVO Exit,-3.3956043956043955,-128.0,357.0
1963,RSI Entry,"PVO Exit, RSI Exit",-3.4615384615384617,-305.0,419.0
762,"MACD Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-3.4615384615384617,-565.0,760.0
295,"Force Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-3.4725274725274726,-127.0,339.0
91,Force Entry,"RSI Exit, Keltner Exit",-3.4835164835164836,-555.0,700.0
1934,RSI Entry,"Force Exit, MACD Exit, Keltner Exit",-3.4945054945054945,-305.0,277.0
1652,"PVO Entry, RSI Entry","Force Exit, MACD Exit, Keltner Exit",-3.5054945054945055,-115.0,155.0
1722,"PVO Entry, RSI Entry, Bollinger Entry",PVO Exit,-3.5494505494505493,-117.0,262.0
749,"MACD Entry, Bollinger Entry","RSI Exit, Keltner Exit",-3.5714285714285716,-212.0,93.0
715,"MACD Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-3.5714285714285716,-212.0,93.0
713,"MACD Entry, Bollinger Entry","Force Exit, RSI Exit",-3.5714285714285716,-212.0,93.0
1520,"PVO Entry, MACD Entry","MACD Exit, Bollinger Exit",-3.6263736263736264,-450.0,267.0
1235,"MFI Entry, TSI Entry","Force Exit, TSI Exit, Keltner Exit",-3.659340659340659,-117.0,0.0
1624,"PVO Entry, MACD Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-3.67032967032967,-122.0,0.0
1639,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-3.67032967032967,-122.0,0.0
1638,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-3.67032967032967,-122.0,0.0
1636,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-3.67032967032967,-122.0,0.0
1635,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-3.67032967032967,-122.0,0.0
1634,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit",-3.67032967032967,-122.0,0.0
1633,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-3.67032967032967,-122.0,0.0
1632,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-3.67032967032967,-122.0,0.0
1630,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, Keltner Exit",-3.67032967032967,-122.0,0.0
1626,"PVO Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-3.67032967032967,-122.0,0.0
948,"MFI Entry, MACD Entry","Force Exit, RSI Exit",-3.681318681318681,-435.0,328.0
604,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-3.7032967032967035,-126.0,0.0
586,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-3.7032967032967035,-126.0,0.0
605,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-3.7032967032967035,-126.0,0.0
716,"MACD Entry, Bollinger Entry","Force Exit, TSI Exit",-3.7032967032967035,-212.0,124.0
599,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-3.7032967032967035,-126.0,0.0
593,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-3.7032967032967035,-126.0,0.0
598,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-3.7032967032967035,-126.0,0.0
603,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, TSI Exit",-3.7032967032967035,-126.0,0.0
597,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit",-3.7032967032967035,-126.0,0.0
602,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-3.7032967032967035,-126.0,0.0
596,"Force Entry, TSI Entry, Keltner Entry","PVO Exit, Keltner Exit",-3.7032967032967035,-126.0,0.0
592,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-3.7032967032967035,-126.0,0.0
1696,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, Keltner Exit",-3.7142857142857144,-120.0,196.0
1625,"PVO Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit",-3.7362637362637363,-122.0,68.0
1418,"PVO Entry, Bollinger Entry","Force Exit, RSI Exit",-3.7362637362637363,-229.0,353.0
1644,"PVO Entry, MACD Entry, Keltner Entry","TSI Exit, Bollinger Exit",-3.758241758241758,-122.0,19.0
1610,"PVO Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-3.758241758241758,-122.0,19.0
490,"Force Entry, TSI Entry","MFI Exit, Keltner Exit",-3.8131868131868134,-237.0,160.0
1607,"PVO Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-3.857142857142857,-122.0,10.0
574,"Force Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-3.857142857142857,-126.0,0.0
608,"Force Entry, TSI Entry, Keltner Entry","RSI Exit, Keltner Exit",-3.857142857142857,-126.0,0.0
590,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-3.857142857142857,-126.0,0.0
572,"Force Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit",-3.868131868131868,-126.0,11.0
591,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit",-3.9450549450549453,-126.0,0.0
570,"Force Entry, TSI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-4.0,-126.0,0.0
610,"Force Entry, TSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",-4.0,-126.0,0.0
573,"Force Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-4.0,-126.0,0.0
576,"Force Entry, TSI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-4.0,-126.0,0.0
580,"Force Entry, TSI Entry, Keltner Entry","MACD Exit, Bollinger Exit",-4.0,-126.0,0.0
1108,"MFI Entry, RSI Entry","MFI Exit, TSI Exit",-4.021978021978022,-114.0,192.0
1712,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, Keltner Exit",-4.065934065934066,-117.0,196.0
963,"MFI Entry, MACD Entry","MFI Exit, MACD Exit, Keltner Exit",-4.076923076923077,-435.0,635.0
1940,RSI Entry,"Force Exit, TSI Exit, Keltner Exit",-4.076923076923077,-305.0,177.0
960,"MFI Entry, MACD Entry","MFI Exit, Keltner Exit",-4.076923076923077,-435.0,635.0
2178,"TSI Entry, Keltner Entry","MACD Exit, Bollinger Exit",-4.076923076923077,-128.0,269.0
1927,"PVO Entry, TSI Entry, Keltner Entry","TSI Exit, Keltner Exit",-4.0989010989010985,-108.0,0.0
1637,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit",-4.1098901098901095,-122.0,0.0
1078,"MFI Entry, MACD Entry, Keltner Entry","RSI Exit, Keltner Exit",-4.142857142857143,-124.0,230.0
151,"Force Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-4.186813186813187,-287.0,507.0
620,Keltner Entry,"Force Exit, RSI Exit, Bollinger Exit",-4.21978021978022,-341.0,443.0
1990,"RSI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-4.21978021978022,-305.0,365.0
1981,"RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-4.230769230769231,-305.0,259.0
208,"Force Entry, MACD Entry","MFI Exit, Keltner Exit",-4.230769230769231,-231.0,473.0
1675,"PVO Entry, RSI Entry",PVO Exit,-4.263736263736264,-115.0,259.0
1417,"PVO Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-4.285714285714286,-229.0,349.0
204,"Force Entry, MACD Entry","MACD Exit, Bollinger Exit",-4.3076923076923075,-231.0,267.0
198,"Force Entry, MACD Entry","Force Exit, RSI Exit, Keltner Exit",-4.318681318681318,-231.0,700.0
1631,"PVO Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit",-4.318681318681318,-122.0,0.0
1699,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-4.384615384615385,-120.0,196.0
577,"Force Entry, TSI Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-4.384615384615385,-126.0,0.0
1799,"PVO Entry, TSI Entry","Force Exit, TSI Exit, Keltner Exit",-4.428571428571429,-116.0,105.0
1795,"PVO Entry, TSI Entry","Force Exit, RSI Exit, Bollinger Exit",-4.527472527472527,-116.0,208.0
1097,"MFI Entry, RSI Entry","MACD Exit, Bollinger Exit",-4.549450549450549,-114.0,73.0
305,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-4.571428571428571,-127.0,116.0
1806,"PVO Entry, TSI Entry","MFI Exit, Keltner Exit",-4.582417582417582,-116.0,160.0
1809,"PVO Entry, TSI Entry","MFI Exit, MACD Exit, Keltner Exit",-4.582417582417582,-116.0,160.0
743,"MACD Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-4.593406593406593,-212.0,0.0
708,"MACD Entry, Bollinger Entry","Force Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
711,"MACD Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
737,"MACD Entry, Bollinger Entry","PVO Exit, Keltner Exit",-4.593406593406593,-212.0,0.0
733,"MACD Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
731,"MACD Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-4.593406593406593,-212.0,0.0
738,"MACD Entry, Bollinger Entry","PVO Exit, MACD Exit",-4.593406593406593,-212.0,0.0
727,"MACD Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
739,"MACD Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
742,"MACD Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
751,"MACD Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
746,"MACD Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-4.593406593406593,-212.0,0.0
714,"MACD Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
745,"MACD Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
740,"MACD Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-4.593406593406593,-212.0,0.0
735,"MACD Entry, Bollinger Entry",PVO Exit,-4.593406593406593,-212.0,0.0
744,"MACD Entry, Bollinger Entry","PVO Exit, TSI Exit",-4.593406593406593,-212.0,0.0
741,"MACD Entry, Bollinger Entry","PVO Exit, RSI Exit",-4.593406593406593,-212.0,0.0
717,"MACD Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
736,"MACD Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-4.593406593406593,-212.0,0.0
1627,"PVO Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-4.604395604395604,-122.0,0.0
1037,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, Bollinger Exit",-4.615384615384615,-124.0,166.0
1127,"MFI Entry, RSI Entry","TSI Exit, Bollinger Exit",-4.626373626373627,-114.0,0.0
1115,"MFI Entry, RSI Entry","PVO Exit, MACD Exit, Bollinger Exit",-4.626373626373627,-114.0,0.0
1090,"MFI Entry, RSI Entry","Force Exit, RSI Exit, Bollinger Exit",-4.626373626373627,-114.0,0.0
1113,"MFI Entry, RSI Entry","PVO Exit, Keltner Exit",-4.626373626373627,-114.0,0.0
1093,"MFI Entry, RSI Entry","Force Exit, TSI Exit, Bollinger Exit",-4.626373626373627,-114.0,0.0
1116,"MFI Entry, RSI Entry","PVO Exit, MACD Exit, Keltner Exit",-4.626373626373627,-114.0,0.0
1119,"MFI Entry, RSI Entry","PVO Exit, RSI Exit, Keltner Exit",-4.626373626373627,-114.0,0.0
1091,"MFI Entry, RSI Entry","Force Exit, RSI Exit, Keltner Exit",-4.626373626373627,-114.0,0.0
1120,"MFI Entry, RSI Entry","PVO Exit, TSI Exit",-4.626373626373627,-114.0,0.0
1107,"MFI Entry, RSI Entry","MFI Exit, RSI Exit, Keltner Exit",-4.626373626373627,-114.0,0.0
1121,"MFI Entry, RSI Entry","PVO Exit, TSI Exit, Bollinger Exit",-4.626373626373627,-114.0,0.0
1122,"MFI Entry, RSI Entry","PVO Exit, TSI Exit, Keltner Exit",-4.626373626373627,-114.0,0.0
1125,"MFI Entry, RSI Entry","RSI Exit, Keltner Exit",-4.626373626373627,-114.0,0.0
1103,"MFI Entry, RSI Entry","MFI Exit, MACD Exit, Bollinger Exit",-4.626373626373627,-114.0,0.0
1109,"MFI Entry, RSI Entry","MFI Exit, TSI Exit, Bollinger Exit",-4.626373626373627,-114.0,0.0
164,"Force Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-4.670329670329671,-287.0,209.0
232,"Force Entry, MACD Entry","RSI Exit, Keltner Exit",-4.681318681318682,-231.0,700.0
718,"MACD Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",-4.725274725274725,-212.0,0.0
728,"MACD Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-4.758241758241758,-212.0,0.0
725,"MACD Entry, Bollinger Entry","MFI Exit, Keltner Exit",-4.758241758241758,-212.0,0.0
734,"MACD Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-4.758241758241758,-212.0,0.0
1114,"MFI Entry, RSI Entry","PVO Exit, MACD Exit",-4.769230769230769,-114.0,0.0
732,"MACD Entry, Bollinger Entry","MFI Exit, TSI Exit",-4.835164835164835,-212.0,0.0
712,"MACD Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-4.857142857142857,-212.0,8.0
851,"MFI Entry, Bollinger Entry","Force Exit, MACD Exit",-4.8791208791208796,-158.0,51.0
1514,"PVO Entry, MACD Entry","Force Exit, RSI Exit, Keltner Exit",-4.9010989010989015,-450.0,700.0
1548,"PVO Entry, MACD Entry","RSI Exit, Keltner Exit",-4.9010989010989015,-450.0,700.0
1041,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",-4.967032967032967,-117.0,67.0
1715,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-4.967032967032967,-120.0,196.0
1681,"PVO Entry, RSI Entry","PVO Exit, RSI Exit",-4.978021978021978,-115.0,195.0
1064,"MFI Entry, MACD Entry, Keltner Entry",PVO Exit,-4.989010989010989,-124.0,210.0
1094,"MFI Entry, RSI Entry","Force Exit, TSI Exit, Keltner Exit",-4.989010989010989,-114.0,64.0
1994,"RSI Entry, Bollinger Entry","MFI Exit, Keltner Exit",-5.0,-305.0,196.0
2010,"RSI Entry, Bollinger Entry","PVO Exit, RSI Exit",-5.010989010989011,-305.0,413.0
1110,"MFI Entry, RSI Entry","MFI Exit, TSI Exit, Keltner Exit",-5.032967032967033,-114.0,0.0
1728,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, RSI Exit",-5.0989010989010985,-120.0,215.0
154,"Force Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-5.0989010989010985,-287.0,339.0
876,"MFI Entry, Bollinger Entry",PVO Exit,-5.153846153846154,-158.0,339.0
235,"Force Entry, MACD Entry","TSI Exit, Keltner Exit",-5.175824175824176,-231.0,389.0
710,"MACD Entry, Bollinger Entry","Force Exit, MACD Exit",-5.230769230769231,-212.0,8.0
1936,RSI Entry,"Force Exit, RSI Exit, Bollinger Exit",-5.263736263736264,-305.0,307.0
1658,"PVO Entry, RSI Entry","Force Exit, TSI Exit, Keltner Exit",-5.329670329670329,-115.0,144.0
1087,"MFI Entry, RSI Entry","Force Exit, MACD Exit, Bollinger Exit",-5.351648351648351,-114.0,0.0
1822,"PVO Entry, TSI Entry","PVO Exit, RSI Exit",-5.483516483516484,-116.0,273.0
1823,"PVO Entry, TSI Entry","PVO Exit, RSI Exit, Bollinger Exit",-5.483516483516484,-116.0,273.0
57,Force Entry,"Force Exit, RSI Exit, Keltner Exit",-5.527472527472527,-555.0,700.0
1654,"PVO Entry, RSI Entry","Force Exit, RSI Exit, Bollinger Exit",-5.549450549450549,-115.0,143.0
1651,"PVO Entry, RSI Entry","Force Exit, MACD Exit, Bollinger Exit",-5.549450549450549,-115.0,143.0
1964,RSI Entry,"PVO Exit, RSI Exit, Bollinger Exit",-5.604395604395604,-305.0,419.0
1440,"PVO Entry, Bollinger Entry",PVO Exit,-5.648351648351649,-135.0,305.0
185,"Force Entry, Keltner Entry","RSI Exit, Keltner Exit",-5.78021978021978,-287.0,507.0
1648,"PVO Entry, RSI Entry","Force Exit, Bollinger Exit",-5.835164835164835,-115.0,143.0
1047,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-5.8901098901098905,-124.0,62.0
1997,"RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-5.9010989010989015,-305.0,196.0
1426,"PVO Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-5.912087912087912,-229.0,282.0
846,MFI Entry,"TSI Exit, Keltner Exit",-5.912087912087912,-539.0,377.0
1933,RSI Entry,"Force Exit, MACD Exit, Bollinger Exit",-5.945054945054945,-305.0,307.0
1084,"MFI Entry, RSI Entry","Force Exit, Bollinger Exit",-6.043956043956044,-114.0,0.0
1050,"MFI Entry, MACD Entry, Keltner Entry","MACD Exit, Bollinger Exit",-6.087912087912088,-124.0,61.0
288,"Force Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-6.131868131868132,-151.0,165.0
285,"Force Entry, MACD Entry, Keltner Entry","Force Exit, Bollinger Exit",-6.131868131868132,-151.0,165.0
617,Keltner Entry,"Force Exit, MACD Exit, Bollinger Exit",-6.153846153846154,-341.0,420.0
707,"MACD Entry, Bollinger Entry",Force Exit,-6.197802197802198,-212.0,8.0
1808,"PVO Entry, TSI Entry","MFI Exit, MACD Exit, Bollinger Exit",-6.197802197802198,-116.0,208.0
807,MFI Entry,"Force Exit, RSI Exit",-6.241758241758242,-539.0,404.0
171,"Force Entry, Keltner Entry",PVO Exit,-6.252747252747253,-287.0,314.0
1430,"PVO Entry, Bollinger Entry","MFI Exit, Keltner Exit",-6.274725274725275,-147.0,278.0
829,MFI Entry,PVO Exit,-6.428571428571429,-498.0,424.0
920,"MFI Entry, Keltner Entry","MFI Exit, TSI Exit",-6.43956043956044,-125.0,314.0
1043,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-6.43956043956044,-124.0,61.0
1930,RSI Entry,"Force Exit, Bollinger Exit",-6.43956043956044,-305.0,307.0
1040,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-6.43956043956044,-124.0,61.0
922,"MFI Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-6.43956043956044,-125.0,314.0
1708,"PVO Entry, RSI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-6.450549450549451,-120.0,64.0
1792,"PVO Entry, TSI Entry","Force Exit, MACD Exit, Bollinger Exit",-6.4945054945054945,-116.0,208.0
893,"MFI Entry, Bollinger Entry","TSI Exit, Keltner Exit",-6.516483516483516,-158.0,244.0
903,"MFI Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-6.571428571428571,-125.0,262.0
1813,"PVO Entry, TSI Entry","MFI Exit, TSI Exit",-6.582417582417582,-116.0,164.0
1697,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit",-6.626373626373627,-120.0,13.0
211,"Force Entry, MACD Entry","MFI Exit, MACD Exit, Keltner Exit",-6.626373626373627,-231.0,473.0
1672,"PVO Entry, RSI Entry","MFI Exit, TSI Exit",-6.648351648351649,-115.0,45.0
46,Bollinger Entry,"TSI Exit, Keltner Exit",-6.648351648351649,-364.0,381.0
896,"MFI Entry, Keltner Entry","Force Exit, Bollinger Exit",-6.670329670329671,-124.0,166.0
1044,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-6.670329670329671,-124.0,0.0
291,"Force Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-6.681318681318682,-127.0,61.0
493,"Force Entry, TSI Entry","MFI Exit, MACD Exit, Keltner Exit",-6.725274725274725,-237.0,160.0
308,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-6.78021978021978,-127.0,21.0
144,"Force Entry, Keltner Entry","Force Exit, Bollinger Exit",-6.813186813186813,-287.0,211.0
1949,RSI Entry,"MFI Exit, MACD Exit, Bollinger Exit",-6.835164835164835,-305.0,307.0
1504,"PVO Entry, Keltner Entry","TSI Exit, Keltner Exit",-6.857142857142857,-375.0,389.0
611,"Force Entry, TSI Entry, Keltner Entry","TSI Exit, Keltner Exit",-6.8901098901098905,-139.0,0.0
1073,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit",-6.923076923076923,-124.0,0.0
